Nuke60RetireYear,pca,tech,coolingwatertech,cap
2058,p134,lfill-gas,none,2.7
2058,p15,gas-CT,none,171.0
2058,p15,hydro,none,374.5
2058,p16,hydro,none,44.1
2058,p18,hydro,none,64.0
2058,p2,hydro,none,326.6
2058,p24,hydro,none,19.0
2058,p25,CoalOldScr,none,51.0
2058,p25,gas-CT,none,4.0
2058,p25,hydro,none,2.8
2058,p25,lfill-gas,none,0.9
2058,p26,hydro,none,11.3
2058,p27,gas-CT,none,90.0
2058,p28,biopower,none,22.2
2058,p28,gas-CT,none,94.0
2058,p31,gas-CT,none,144.3
2058,p31,lfill-gas,none,3.4
2058,p33,gas-CC,none,301.0
2058,p33,gas-CT,none,244.2
2058,p33,lfill-gas,none,3.2
2058,p38,gas-CT,none,76.8
2058,p4,hydro,none,352.8
2058,p43,gas-CT,none,398.0
2058,p43,lfill-gas,none,2.4000000000000004
2058,p46,hydro,none,2.2
2058,p5,hydro,none,480.59999999999997
2058,p50,gas-CT,none,152.0
2058,p51,gas-CT,none,158.0
2058,p52,CoalOldScr,none,359.0
2058,p53,coal-new,none,722.0
2058,p53,gas-CT,none,410.8
2058,p6,hydro,none,98.0
2058,p63,lfill-gas,none,1.6
2058,p65,gas-CT,none,177.39999999999998
2058,p67,gas-CC,none,215.0
2058,p70,CoalOldScr,none,158.0
2058,p70,coal-new,none,746.0
2058,p72,gas-CT,none,6.8
2058,p72,lfill-gas,none,2.0
2058,p80,gas-CC,none,138.8
2058,p80,lfill-gas,none,1.1
2058,p81,gas-CT,none,2.5
2058,p83,lfill-gas,none,3.2
2058,p9,biopower,none,21.3
2058,p9,gas-CT,none,16.2
2058,p9,hydro,none,549.0
2058,p9,lfill-gas,none,11.8
2058,p92,hydro,none,41.400000000000006
2058,p94,gas-CC,none,101.5
2058,p94,gas-CT,none,0.8
2058,p95,gas-CC,none,86.0
2058,p95,lfill-gas,none,6.0
2058,p97,gas-CT,none,4.0
2058,p97,lfill-gas,none,3.2
2058,p98,coal-new,none,728.0
2058,p99,gas-CT,none,321.0
2058,p99,lfill-gas,none,15.600000000000016
2059,p1,hydro,none,105.0
2059,p1,lfill-gas,none,5.399999999999999
2059,p101,CoalOldScr,none,1309.0
2059,p101,coal-new,none,710.0
2059,p101,gas-CC,none,513.0
2059,p101,gas-CT,none,442.9
2059,p101,lfill-gas,none,3.0
2059,p103,CoalOldUns,none,635.0
2059,p103,lfill-gas,none,6.0
2059,p104,gas-CC,none,0.9
2059,p104,lfill-gas,none,4.6
2059,p105,lfill-gas,none,3.2
2059,p107,lfill-gas,none,2.2
2059,p108,CoalOldScr,none,417.0
2059,p109,coal-new,none,465.0
2059,p11,gas-CT,none,47.0
2059,p115,lfill-gas,none,4.8
2059,p122,lfill-gas,none,16.8
2059,p123,gas-CT,none,4.3
2059,p123,lfill-gas,none,2.3
2059,p126,gas-CT,none,99.5
2059,p127,gas-CT,none,13.3
2059,p127,hydro,none,467.0
2059,p127,lfill-gas,none,4.800000000000001
2059,p13,gas-CT,none,8.0
2059,p131,gas-CC,none,392.1
2059,p131,gas-CT,none,125.20000000000002
2059,p131,lfill-gas,none,1.6
2059,p132,gas-CC,none,164.0
2059,p132,gas-CT,none,98.5
2059,p134,lfill-gas,none,3.2
2059,p15,hydro,none,123.3
2059,p17,hydro,none,339.9
2059,p20,CoalOldScr,none,740.0
2059,p24,hydro,none,19.0
2059,p25,lfill-gas,none,4.5
2059,p3,gas-CT,none,1.0
2059,p33,CoalOldScr,none,728.0
2059,p33,gas-CC,none,178.0
2059,p33,gas-CT,none,288.0
2059,p33,hydro,none,8.2
2059,p36,CoalOldScr,none,450.0
2059,p4,hydro,none,287.8
2059,p41,lfill-gas,none,0.8
2059,p43,biopower,none,20.3
2059,p43,gas-CT,none,193.60000000000002
2059,p48,gas-CC,none,318.0
2059,p5,hydro,none,312.0
2059,p5,lfill-gas,none,6.3999999999999995
2059,p50,gas-CT,none,135.0
2059,p51,CoalOldUns,none,522.0
2059,p53,gas-CT,none,311.0
2059,p55,hydro,none,106.0
2059,p58,gas-CT,none,33.1
2059,p63,lfill-gas,none,6.4
2059,p65,biopower,none,3.5
2059,p65,gas-CC,none,460.0
2059,p66,gas-CT,none,12.3
2059,p68,gas-CT,none,8.0
2059,p70,CoalOldUns,none,40.0
2059,p70,gas-CT,none,0.6
2059,p72,gas-CC,none,9.8
2059,p72,lfill-gas,none,2.7
2059,p74,biopower,none,17.7
2059,p84,gas-CC,none,204.0
2059,p9,gas-CT,none,499.2
2059,p9,lfill-gas,none,6.9
2059,p90,gas-CC,none,197.0
2059,p94,hydro,none,58.99999999999999
2059,p94,lfill-gas,none,6.3999999999999995
2059,p96,CoalOldScr,none,570.0
2059,p96,gas-CT,none,20.0
2059,p97,gas-CT,none,1.1
2059,p98,gas-CT,none,163.0
2059,p99,gas-CT,none,167.5
2059,p99,lfill-gas,none,8.399999999999999
2060,p1,hydro,none,80.8
2060,p10,gas-CT,none,4.3
2060,p10,lfill-gas,none,15.600000000000001
2060,p100,lfill-gas,none,2.0
2060,p101,CoalOldScr,none,437.0
2060,p101,gas-CC,none,848.0
2060,p101,lfill-gas,none,0.8
2060,p103,CoalOldUns,none,635.0
2060,p103,lfill-gas,none,6.0
2060,p105,lfill-gas,none,7.999999999999999
2060,p109,gas-CT,none,176.0
2060,p11,gas-CT,none,146.2
2060,p111,gas-CT,none,1.8
2060,p111,lfill-gas,none,6.0
2060,p114,o-g-s,none,1.2
2060,p122,lfill-gas,none,11.2
2060,p123,gas-CT,none,4.3
2060,p125,lfill-gas,none,1.0
2060,p126,gas-CT,none,7.1
2060,p127,gas-CT,none,15.700000000000003
2060,p127,hydro,none,8.5
2060,p127,lfill-gas,none,12.599999999999998
2060,p128,gas-CT,none,2.5
2060,p13,gas-CC,none,450.0
2060,p13,o-g-s,none,6.5
2060,p131,lfill-gas,none,2.0
2060,p131,o-g-s,none,3.1
2060,p132,gas-CT,none,239.0
2060,p133,gas-CC,none,268.0
2060,p134,gas-CC,none,748.0
2060,p17,hydro,none,113.0
2060,p20,coal-new,none,52.0
2060,p23,coal-new,none,80.0
2060,p24,hydro,none,33.4
2060,p25,gas-CT,none,42.699999999999996
2060,p28,lfill-gas,none,2.8
2060,p29,CoalOldScr,none,387.0
2060,p33,gas-CC,none,78.0
2060,p35,gas-CT,none,90.8
2060,p36,hydro,none,204.0
2060,p4,hydro,none,475.0
2060,p40,gas-CT,none,3.0
2060,p43,gas-CT,none,11.5
2060,p43,lfill-gas,none,5.8
2060,p48,gas-CC,none,199.0
2060,p5,hydro,none,312.0
2060,p5,lfill-gas,none,4.8
2060,p50,gas-CT,none,5.0
2060,p51,gas-CC,none,421.0
2060,p53,lfill-gas,none,7.1
2060,p54,gas-CC,none,110.4
2060,p56,gas-CT,none,40.0
2060,p56,lfill-gas,none,4.0
2060,p57,CoalOldScr,none,721.0
2060,p58,gas-CC,none,446.69999999999993
2060,p58,gas-CT,none,1.8
2060,p6,hydro,none,17.2
2060,p63,CoalOldScr,none,831.0
2060,p63,gas-CC,none,2310.0
2060,p63,gas-CT,none,24.0
2060,p63,lfill-gas,none,3.2
2060,p64,gas-CC,none,1846.0
2060,p64,gas-CT,none,317.7
2060,p64,lfill-gas,none,3.2
2060,p65,gas-CC,none,1340.0
2060,p65,gas-CT,none,392.5999999999997
2060,p67,gas-CC,none,495.0
2060,p67,gas-CT,none,48.0
2060,p70,lfill-gas,none,2.8
2060,p72,gas-CC,none,18.0
2060,p76,lfill-gas,none,1.4
2060,p79,lfill-gas,none,2.9
2060,p8,gas-CT,none,5.0
2060,p80,gas-CC,none,62.0
2060,p80,gas-CT,none,6.0
2060,p80,lfill-gas,none,3.2
2060,p87,gas-CC,none,858.0
2060,p89,coal-new,none,685.0
2060,p89,lfill-gas,none,0.8
2060,p9,gas-CT,none,157.1
2060,p9,hydro,none,316.8
2060,p9,lfill-gas,none,1.4
2060,p9,o-g-s,none,2.6
2060,p90,gas-CC,none,1186.7
2060,p90,gas-CT,none,350.0
2060,p91,lfill-gas,none,3.0
2060,p93,gas-CT,none,110.0
2060,p94,biopower,none,18.0
2060,p96,gas-CT,none,20.0
2060,p96,lfill-gas,none,4.0
2060,p97,gas-CT,none,24.0
2060,p97,lfill-gas,none,1.6
2060,p98,hydro,none,24.0
2060,p98,lfill-gas,none,5.5
2060,p99,lfill-gas,none,12.000000000000007
2061,p1,hydro,none,734.3
2061,p10,gas-CC,none,320.9
2061,p101,coal-IGCC,none,59.0
2061,p101,gas-CC,none,1078.2
2061,p102,gas-CC,none,340.0
2061,p107,CoalOldScr,none,775.0
2061,p11,gas-CC,none,30.0
2061,p111,gas-CC,none,23.4
2061,p122,gas-CC,none,700.0999999999999
2061,p125,gas-CC,none,428.0
2061,p127,hydro,none,1688.3999999999996
2061,p127,pumped-hydro,none,60.0
2061,p13,hydro,none,130.0
2061,p131,gas-CC,none,811.9
2061,p134,gas-CC,none,506.0
2061,p14,gas-CC,none,248.0
2061,p20,CoalOldScr,none,740.0
2061,p24,hydro,none,33.4
2061,p25,hydro,none,1.4
2061,p26,CoalOldScr,none,458.0
2061,p27,gas-CC,none,550.0
2061,p28,gas-CC,none,684.0
2061,p33,gas-CC,none,128.0
2061,p35,hydro,none,92.0
2061,p36,CoalOldScr,none,450.0
2061,p4,hydro,none,192.8
2061,p50,gas-CC,none,492.20000000000005
2061,p51,gas-CC,none,298.0
2061,p54,gas-CC,none,356.0
2061,p55,gas-CC,none,337.0
2061,p55,hydro,none,110.5
2061,p57,gas-CC,none,402.2
2061,p58,CoalOldScr,none,641.0
2061,p6,gas-CC,none,490.0
2061,p62,gas-CC,none,984.0
2061,p63,CoalOldScr,none,858.0
2061,p63,gas-CC,none,1584.0
2061,p64,gas-CC,none,510.0
2061,p67,gas-CC,none,352.0
2061,p7,hydro,none,219.8
2061,p81,gas-CC,none,841.2
2061,p84,gas-CC,none,216.0
2061,p85,gas-CC,none,192.0
2061,p87,gas-CC,none,1878.0
2061,p89,hydro,none,145.0
2061,p9,gas-CC,none,1097.0
2061,p9,hydro,none,78.1
2061,p90,gas-CC,none,230.0
2061,p90,hydro,none,49.4
2061,p95,gas-CC,none,460.0
2062,p1,gas-CC,none,242.0
2062,p101,CoalOldScr,none,440.0
2062,p101,gas-CC,none,2055.0
2062,p103,gas-CC,none,1073.6
2062,p105,gas-CC,none,844.0
2062,p112,gas-CC,none,696.0
2062,p122,gas-CC,none,1474.0
2062,p125,gas-CC,none,187.0
2062,p126,gas-CC,none,1531.1999999999998
2062,p127,hydro,none,750.4
2062,p127,o-g-s,none,359.0
2062,p127,pumped-hydro,none,180.0
2062,p130,gas-CC,none,553.0
2062,p131,gas-CC,none,674.5
2062,p132,gas-CC,none,825.5999999999999
2062,p133,gas-CC,none,544.0
2062,p2,hydro,none,270.0
2062,p27,gas-CC,none,570.0
2062,p28,gas-CC,none,1768.0
2062,p30,gas-CC,none,8.3
2062,p31,gas-CC,none,141.0
2062,p33,gas-CC,none,134.5
2062,p33,hydro,none,15.5
2062,p38,hydro,none,408.0
2062,p43,gas-CC,none,172.0
2062,p5,gas-CC,none,615.0
2062,p5,hydro,none,30.0
2062,p51,gas-CC,none,1326.1999999999998
2062,p54,gas-CC,none,260.0
2062,p56,gas-CC,none,101.0
2062,p56,hydro,none,100.0
2062,p58,gas-CC,none,2322.5
2062,p62,gas-CC,none,140.0
2062,p63,gas-CC,none,1312.5
2062,p64,gas-CC,none,2218.0
2062,p65,gas-CC,none,1462.3
2062,p66,gas-CC,none,770.0
2062,p67,gas-CC,none,1043.0
2062,p76,gas-CC,none,50.9
2062,p8,hydro,none,18.8
2062,p80,gas-CC,none,1140.0
2062,p83,gas-CC,none,610.4
2062,p85,gas-CC,none,1156.0
2062,p86,gas-CC,none,1293.0
2062,p89,gas-CC,none,570.0
2062,p89,hydro,none,241.9
2062,p9,gas-CC,none,1830.1
2062,p9,hydro,none,130.1
2062,p90,gas-CC,none,2563.6
2062,p90,hydro,none,24.7
2062,p91,gas-CC,none,505.0
2062,p94,gas-CC,none,2410.0
2062,p94,hydro,none,255.0
2062,p96,gas-CC,none,330.0
2062,p98,gas-CC,none,476.0
2062,p98,hydro,none,39.0
2063,p10,gas-CC,none,3056.7
2063,p101,gas-CC,none,1810.0
2063,p103,hydro,none,20.39999999999999
2063,p105,gas-CC,none,218.0
2063,p106,gas-CC,none,177.0
2063,p112,gas-CC,none,2132.0
2063,p115,gas-CC,none,1171.0
2063,p122,gas-CC,none,1520.0
2063,p127,gas-CC,none,452.70000000000005
2063,p127,hydro,none,1.2
2063,p13,gas-CC,none,726.4000000000001
2063,p130,gas-CC,none,678.0
2063,p131,gas-CC,none,2143.2999999999997
2063,p2,gas-CC,none,477.0
2063,p2,hydro,none,123.0
2063,p26,hydro,none,101.2
2063,p28,gas-CC,none,3720.0
2063,p34,gas-CC,none,460.0
2063,p38,hydro,none,306.0
2063,p41,gas-CC,none,47.0
2063,p5,gas-CC,none,290.0
2063,p5,hydro,none,103.8
2063,p50,gas-CC,none,1178.3999999999999
2063,p51,gas-CC,none,543.2
2063,p56,hydro,none,100.0
2063,p57,gas-CC,none,514.4
2063,p58,gas-CC,none,525.0
2063,p63,gas-CC,none,2543.0
2063,p64,CoalOldScr,none,435.0
2063,p65,gas-CC,none,255.0
2063,p66,gas-CC,none,1179.9999999999998
2063,p67,gas-CC,none,1448.6
2063,p70,gas-CC,none,316.0
2063,p73,pumped-hydro,none,440.0
2063,p85,gas-CC,none,2039.0
2063,p87,gas-CC,none,780.0
2063,p88,gas-CC,none,2300.0
2063,p89,gas-CC,none,743.0
2063,p89,hydro,none,139.8
2063,p9,gas-CC,none,428.90000000000003
2063,p9,hydro,none,508.4
2063,p90,gas-CC,none,2195.3999999999996
2063,p91,gas-CC,none,235.9
2063,p94,gas-CC,none,966.9
2063,p94,hydro,none,202.39999999999998
2063,p96,coal-new,none,42.0
2063,p97,gas-CC,none,476.8
2063,p97,hydro,none,243.0
2063,p98,hydro,none,220.0
2063,p99,gas-CC,none,559.0
2064,p10,gas-CC,none,513.0
2064,p101,gas-CC,none,1214.0
2064,p104,gas-CC,none,1055.5
2064,p107,CoalOldUns,none,1300.0
2064,p107,gas-CC,none,1080.0
2064,p122,gas-CC,none,2651.7
2064,p123,hydro,none,260.0
2064,p127,gas-CC,none,758.6999999999999
2064,p13,gas-CC,none,1110.0
2064,p131,hydro,none,0.4
2064,p132,gas-CC,none,532.8
2064,p2,gas-CC,none,270.7
2064,p2,hydro,none,26.0
2064,p25,gas-CC,none,130.0
2064,p25,hydro,none,0.5
2064,p26,hydro,none,50.6
2064,p28,gas-CC,none,1042.9
2064,p28,hydro,none,495.0
2064,p33,gas-CC,none,580.0
2064,p38,hydro,none,130.0
2064,p41,gas-CC,none,75.6
2064,p45,gas-CC,none,505.09999999999997
2064,p5,hydro,none,379.0
2064,p50,gas-CC,none,1207.0
2064,p50,hydro,none,103.5
2064,p51,hydro,none,128.0
2064,p56,hydro,none,90.0
2064,p58,gas-CC,none,793.0
2064,p63,gas-CC,none,680.0
2064,p64,gas-CC,none,338.1
2064,p67,gas-CC,none,621.6
2064,p70,gas-CC,none,224.6
2064,p78,gas-CC,none,573.5
2064,p89,coal-new,none,678.0
2064,p89,gas-CC,none,161.0
2064,p9,gas-CC,none,45.0
2064,p9,hydro,none,320.0
2064,p90,hydro,none,135.0
2064,p92,hydro,none,79.2
2064,p94,gas-CC,none,489.20000000000005
2064,p96,gas-CC,none,1405.0
2064,p99,gas-CC,none,943.7
2064,p99,hydro,none,50.0
2065,p10,gas-CC,none,2264.0
2065,p101,gas-CC,none,1828.0
2065,p102,gas-CC,none,766.0
2065,p109,CoalOldScr,none,511.0
2065,p11,gas-CC,none,340.0
2065,p126,pumped-hydro,none,420.0
2065,p127,gas-CC,none,1258.9
2065,p127,hydro,none,2.7
2065,p128,gas-CC,none,156.5
2065,p25,gas-CC,none,270.0
2065,p28,gas-CC,none,582.0
2065,p28,hydro,none,495.0
2065,p29,CoalOldScr,none,406.0
2065,p31,gas-CC,none,58.0
2065,p38,hydro,none,260.0
2065,p40,gas-CC,none,220.0
2065,p43,gas-CC,none,153.0
2065,p56,hydro,none,128.8
2065,p60,gas-CC,none,110.0
2065,p63,CoalOldScr,none,152.0
2065,p66,hydro,none,52.0
2065,p67,gas-CC,none,69.0
2065,p76,gas-CC,none,391.3
2065,p78,gas-CC,none,124.4
2065,p79,gas-CC,none,610.0
2065,p85,gas-CC,none,433.4
2065,p85,hydro,none,105.0
2065,p9,gas-CC,none,700.1
2065,p9,hydro,none,432.3
2065,p94,gas-CC,none,1318.6000000000001
2065,p99,hydro,none,174.0
2065,p99,pumped-hydro,none,66.0
2066,p10,gas-CC,none,486.0
2066,p10,hydro,none,4.6
2066,p11,gas-CC,none,222.0
2066,p114,CoalOldScr,none,1344.0
2066,p123,coal-new,none,1273.0
2066,p126,gas-CC,none,1265.4
2066,p127,gas-CC,none,540.0
2066,p127,hydro,none,14.7
2066,p129,hydro,none,0.9
2066,p13,gas-CC,none,1170.0
2066,p18,hydro,none,287.3
2066,p25,gas-CC,none,254.0
2066,p28,gas-CC,none,277.0
2066,p28,hydro,none,322.0
2066,p31,gas-CC,none,559.0
2066,p38,hydro,none,130.0
2066,p63,CoalOldScr,none,153.0
2066,p63,gas-CC,none,620.5
2066,p66,gas-CC,none,92.9
2066,p68,gas-CC,none,330.0
2066,p75,hydro,none,0.4
2066,p76,gas-CC,none,165.9
2066,p85,gas-CC,none,208.1
2066,p85,hydro,none,35.0
2066,p88,gas-CC,none,710.0
2066,p89,coal-new,none,678.0
2066,p9,gas-CC,none,772.0
2066,p9,hydro,none,317.3
2066,p90,hydro,none,70.0
2066,p93,hydro,none,148.0
2066,p95,hydro,none,5.2
2066,p99,hydro,none,174.0
2066,p99,pumped-hydro,none,66.0
2067,p10,gas-CC,none,19.0
2067,p101,gas-CC,none,811.0
2067,p102,gas-CC,none,1147.0
2067,p107,hydro,none,45.0
2067,p122,pumped-hydro,none,802.0
2067,p132,hydro,none,1.0
2067,p134,hydro,none,12.5
2067,p25,gas-CC,none,547.0
2067,p3,hydro,none,639.8
2067,p31,gas-CC,none,94.6
2067,p33,pumped-hydro,none,360.6
2067,p34,hydro,none,86.4
2067,p4,hydro,none,588.0
2067,p43,gas-CC,none,108.0
2067,p46,hydro,none,0.4
2067,p5,gas-CC,none,392.2
2067,p5,hydro,none,525.0
2067,p53,gas-CC,none,149.0
2067,p58,CoalOldScr,none,204.0
2067,p62,gas-CC,none,242.0
2067,p65,CoalOldScr,none,560.0
2067,p65,gas-CC,none,101.0
2067,p67,gas-CC,none,219.4
2067,p85,gas-CC,none,429.0
2067,p9,gas-CC,none,200.0
2067,p9,hydro,none,182.5
2067,p9,pumped-hydro,none,307.2
2067,p90,hydro,none,345.1
2067,p97,hydro,none,81.0
2068,p101,gas-CC,none,159.0
2068,p102,gas-CC,none,318.0
2068,p12,gas-CC,none,553.0
2068,p122,pumped-hydro,none,268.0
2068,p131,gas-CC,none,58.0
2068,p132,gas-CC,none,18.6
2068,p2,gas-CC,none,931.8
2068,p2,hydro,none,371.4
2068,p21,hydro,none,11.2
2068,p23,coal-new,none,85.0
2068,p4,hydro,none,84.0
2068,p43,gas-CC,none,530.0
2068,p47,gas-CC,none,562.0
2068,p5,hydro,none,560.0
2068,p51,hydro,none,80.0
2068,p51,pumped-hydro,none,129.0
2068,p62,gas-CC,none,100.0
2068,p65,gas-CC,none,103.0
2068,p70,coal-new,none,32.0
2068,p75,hydro,none,0.4
2068,p79,gas-CC,none,572.0
2068,p89,hydro,none,45.0
2068,p9,hydro,none,723.9000000000001
2068,p9,pumped-hydro,none,108.2
2068,p90,gas-CC,none,658.2
2068,p90,hydro,none,59.6
2068,p92,hydro,none,105.6
2069,p101,gas-CC,none,1120.0
2069,p102,gas-CC,none,2438.0
2069,p11,gas-CC,none,571.0
2069,p126,CoalOldScr,none,463.0
2069,p127,gas-CC,none,24.6
2069,p128,gas-CC,none,316.9
2069,p131,hydro,none,2.0
2069,p2,hydro,none,270.0
2069,p4,hydro,none,168.0
2069,p43,gas-CC,none,294.0
2069,p5,hydro,none,810.0
2069,p56,hydro,none,9.7
2069,p59,gas-CC,none,140.0
2069,p65,gas-CC,none,160.0
2069,p66,gas-CC,none,502.0
2069,p66,hydro,none,80.0
2069,p67,gas-CC,none,241.5
2069,p9,gas-CC,none,563.4
2069,p9,hydro,none,586.7
2070,p1,hydro,none,2.3
2070,p101,gas-CC,none,295.0
2070,p122,coal-new,none,112.0
2070,p122,pumped-hydro,none,513.0
2070,p127,gas-CC,none,591.0
2070,p134,hydro,none,6.4
2070,p2,hydro,none,405.0
2070,p34,hydro,none,86.6
2070,p5,gas-CC,none,5.7
2070,p5,hydro,none,405.0
2070,p50,hydro,none,115.0
2070,p58,gas-CC,none,507.0
2070,p63,gas-CC,none,200.0
2070,p64,gas-CC,none,33.0
2070,p65,gas-CC,none,628.0
2070,p89,hydro,none,90.0
2070,p9,gas-CC,none,640.0
2070,p90,gas-CC,none,721.8
2070,p92,gas-CC,none,525.0
2070,p92,hydro,none,30.0
2070,p99,coal-new,none,440.0
2071,p10,hydro,none,8.6
2071,p101,coal-IGCC,none,161.0
2071,p101,coal-new,none,456.0
2071,p126,coal-new,none,11.6
2071,p127,hydro,none,0.9
2071,p2,hydro,none,135.0
2071,p28,pumped-hydro,none,57.3
2071,p34,hydro,none,86.6
2071,p46,hydro,none,1.2
2071,p5,hydro,none,405.0
2071,p50,hydro,none,182.79999999999998
2071,p51,pumped-hydro,none,129.0
2071,p75,hydro,none,2.0
2071,p80,coal-new,none,10.6
2071,p9,hydro,none,239.1
2071,p95,hydro,none,152.0
2071,p96,coal-new,none,415.0
2071,p96,hydro,none,66.0
2071,p99,coal-new,none,675.0
2072,p10,hydro,none,112.9
2072,p131,pumped-hydro,none,292.0
2072,p28,pumped-hydro,none,119.0
2072,p56,hydro,none,23.0
2072,p75,coal-new,none,58.0
2072,p85,hydro,none,40.0
2072,p85,pumped-hydro,none,28.0
2072,p92,hydro,none,39.7
2073,p1,hydro,none,259.8
2073,p10,pumped-hydro,none,270.5
2073,p103,pumped-hydro,none,2304.0
2073,p127,pumped-hydro,none,1166.1
2073,p131,pumped-hydro,none,876.0
2073,p23,coal-new,none,90.0
2073,p28,hydro,none,36.0
2073,p4,pumped-hydro,none,100.0
2073,p46,hydro,none,0.2
2073,p5,hydro,none,688.0
2073,p51,hydro,none,75.0
2073,p55,hydro,none,52.0
2073,p56,hydro,none,69.0
2073,p92,hydro,none,76.0
2073,p95,pumped-hydro,none,390.0
2074,p1,hydro,none,259.8
2074,p10,pumped-hydro,none,270.5
2074,p127,hydro,none,1.2
2074,p131,hydro,none,25.1
2074,p131,pumped-hydro,none,600.0
2074,p15,hydro,none,220.0
2074,p40,coal-new,none,60.0
2074,p56,hydro,none,23.0
2074,p92,hydro,none,38.0
2075,p111,coal-new,none,136.0
2075,p121,coal-new,none,180.0
2075,p134,hydro,none,7.8
2075,p15,hydro,none,180.0
2075,p17,hydro,none,210.0
2075,p2,hydro,none,222.0
2075,p3,hydro,none,405.0
2075,p4,hydro,none,690.0
2075,p54,coal-new,none,564.0
2075,p90,hydro,none,82.0
2075,p94,hydro,none,331.0
2075,p95,pumped-hydro,none,390.0
2076,p10,hydro,none,57.0
2076,p17,hydro,none,210.0
2076,p2,hydro,none,111.0
2076,p4,hydro,none,1380.0
2076,p46,hydro,none,19.5
2076,p70,coal-new,none,100.0
2077,p10,pumped-hydro,none,541.0
2077,p101,coal-new,none,586.0
2077,p109,hydro,none,61.0
2077,p17,hydro,none,127.6
2077,p4,hydro,none,285.0
2077,p46,hydro,none,0.4
2077,p6,hydro,none,49.0
2077,p76,hydro,none,0.6
2077,p88,coal-new,none,440.0
2077,p94,pumped-hydro,none,286.0
2078,p1,hydro,none,168.0
2078,p10,pumped-hydro,none,541.0
2078,p16,hydro,none,110.39999999999999
2078,p2,hydro,none,405.0
2078,p3,hydro,none,405.0
2078,p34,hydro,none,35.0
2078,p4,hydro,none,1185.0
2078,p74,hydro,none,1.0
2078,p81,coal-new,none,120.0
2078,p92,pumped-hydro,none,404.1
2078,p96,pumped-hydro,none,576.0
2079,p1,hydro,none,168.0
2079,p10,hydro,none,1.0
2079,p122,coal-new,none,520.0
2079,p127,hydro,none,1.0
2079,p129,hydro,none,1.3
2079,p2,hydro,none,405.0
2079,p4,hydro,none,1185.0
2079,p43,hydro,none,1.3
2079,p55,pumped-hydro,none,31.0
2079,p9,hydro,none,411.0
2079,p92,pumped-hydro,none,1212.2
2079,p94,pumped-hydro,none,53.3
2080,p10,hydro,none,4.9
2080,p10,o-g-s,none,222.0
2080,p109,coal-new,none,268.0
2080,p127,hydro,none,5.8
2080,p130,hydro,none,3.2
2080,p14,hydro,none,3.5
2080,p15,hydro,none,246.2
2080,p4,hydro,none,805.0
2080,p76,hydro,none,1.2
2080,p9,hydro,none,60.9
2080,p94,hydro,none,114.8
2080,p94,pumped-hydro,none,159.89999999999998
2080,p99,pumped-hydro,none,106.0
2081,p10,hydro,none,22.200000000000003
2081,p118,hydro,none,2.0
2081,p130,hydro,none,8.399999999999999
2081,p131,hydro,none,14.0
2081,p133,hydro,none,1.6
2081,p134,hydro,none,6.6
2081,p18,coal-new,none,107.0
2081,p26,hydro,none,1.0
2081,p28,hydro,none,1.4
2081,p29,coal-new,none,417.0
2081,p33,pumped-hydro,none,115.0
2081,p5,hydro,none,212.6
2081,p55,pumped-hydro,none,31.0
2081,p9,hydro,none,0.9
2081,p98,hydro,none,1.0
2082,p10,hydro,none,60.4
2082,p112,hydro,none,80.19999999999999
2082,p115,hydro,none,1.2000000000000002
2082,p127,hydro,none,5.1
2082,p129,hydro,none,0.8999999999999999
2082,p130,hydro,none,0.2
2082,p131,hydro,none,0.5
2082,p134,hydro,none,18.000000000000004
2082,p14,hydro,none,1.7
2082,p16,hydro,none,24.0
2082,p3,hydro,none,6.1
2082,p45,coal-new,none,814.0
2082,p5,hydro,none,401.6
2082,p55,pumped-hydro,none,124.0
2082,p9,hydro,none,5.4
2082,p96,coal-new,none,600.0
2082,p98,hydro,none,0.5
2083,p10,hydro,none,78.5
2083,p104,hydro,none,1.4
2083,p112,hydro,none,10.0
2083,p118,hydro,none,1.5
2083,p12,coal-new,none,218.0
2083,p127,hydro,none,29.799999999999997
2083,p129,hydro,none,1.9999999999999998
2083,p130,hydro,none,9.8
2083,p131,hydro,none,15.0
2083,p134,hydro,none,7.0
2083,p15,hydro,none,8.5
2083,p16,hydro,none,2.0
2083,p2,hydro,none,41.0
2083,p21,hydro,none,2.6
2083,p25,hydro,none,8.2
2083,p3,hydro,none,2.2
2083,p4,pumped-hydro,none,160.5
2083,p46,hydro,none,0.4
2083,p61,hydro,none,58.0
2083,p75,coal-new,none,534.0
2083,p9,hydro,none,209.0
2083,p90,hydro,none,132.0
2083,p94,hydro,none,80.0
2083,p96,coal-new,none,1180.0
2084,p1,hydro,none,96.0
2084,p10,hydro,none,9.8
2084,p103,hydro,none,1.4
2084,p109,coal-new,none,268.0
2084,p127,hydro,none,25.2
2084,p129,hydro,none,5.5
2084,p130,hydro,none,3.599999999999999
2084,p15,hydro,none,7.2
2084,p16,hydro,none,13.200000000000001
2084,p17,hydro,none,105.0
2084,p25,hydro,none,2.6
2084,p29,coal-new,none,415.0
2084,p3,hydro,none,3.0
2084,p33,pumped-hydro,none,115.0
2084,p39,hydro,none,38.0
2084,p4,pumped-hydro,none,53.5
2084,p41,coal-new,none,664.0
2084,p43,hydro,none,2.6
2084,p5,hydro,none,3.9
2084,p68,hydro,none,6.4
2084,p71,hydro,none,27.0
2084,p71,pumped-hydro,none,31.0
